,SX,CAB,Cay Bay,Cay Bay,,RL,--3-----,1501,,1801N 06304W,
,SX,GES,Gallis Bay,Gallis Bay,,RL,1-3-----,1101,,1801N 06304W,
,SX,MAR,Marigot,Marigot,,RL,1-------,1107,,1804N 06304W,
,SX,PHI,Philipsburg,Philipsburg,,RL,1-3-----,1101,,1801N 06302W,
,SX,SXM,Sint-Maarten Apt,Sint-Maarten Apt,,AI,1--45---,1307,,1803N 06307W,
