,KP,REM,Bumpyo (Rempo),Bumpyo (Rempo),,RQ,0-------,9012,,,
,KP,CHO,Chongjin,Chongjin,09,AA,1-------,1901,,,
,KP,GEN,Gensan,Gensan,,QQ,1-------,8103,,,
,KP,HAE,Haeju,Haeju,05,AA,1-------,1901,,,
,KP,HGM,Hungnam,Hungnam,08,AA,1-------,1901,,,
,KP,KSN,Kaesong,Kaesong,,RL,-23-----,0006,,,
,KP,NAM,Nampo,Nampo,14,AA,123-----,1901,,,
,KP,ODA,Odaejin,Odaejin,,AS,1-------,0601,,4123N 12945E,
,KP,PNG,Panjang,Panjang,,RL,-23-----,0601,,3830N 12505E,
,KP,FNJ,Pyongyang,Pyongyang,,AI,---45---,9601,,,
,KP,RJN,Rajin (Najin),Rajin (Najin),13,AA,123-----,1901,,4213N 13017E,
,KP,RIW,Riwon,Riwon,,AS,1-------,0601,,4019N 12838E,
,KP,SAM,Samcha do,Samcha do,,AS,1-------,0601,,3924N 12443E,
,KP,SIN,Sinpo,Sinpo,,AS,1-------,0601,,4004N 12816E,
,KP,SII,Sinuiju,Sinuiju,,RL,-23-----,0006,,,
,KP,SGO,Songdo,Songdo,05,RL,--3-----,1601,,3823N 12536E,
,KP,SON,Songjin,Songjin,,RQ,1-------,9506,,,
,KP,SGN,Songnim,Songnim,06,AA,1-------,1901,,3846N 12535E,
,KP,TCH,Tanchon,Tanchon,08,AA,1-------,1901,,4025N 12856E,
,KP,CCD,Tanyang,Tanyang,,RL,-----6--,1201,,3659N 12821E,
,KP,WON,Wonsan,Wonsan,07,AA,1-------,1901,,,
