,AT,ATP,Attnang-Puchheim,Attnang-Puchheim,4,RL,-23-----,0401,,4800N 01343E,
,AT,ATB,Atzbach,Atzbach,4,RL,--3-----,1607,,4805N 01342E,
,AT,ATZ,Atzenbrugg,Atzenbrugg,3,RL,-----6--,1301,,4817N 01554E,
,AT,ADD,Au an der Donau,Au an der Donau,,RQ,--3-----,1007,,4813N 01434E,
,AT,ARN,Auern,Auern,4,RQ,--3-----,1101,,4759N 01407E,
,AT,UER,Auersthal,Auersthal,,RL,-23-----,0607,,4822N 01638E,
,AT,ABK,Aurach Bei Kitzbuhel,Aurach Bei Kitzbuhel,7,RQ,-----6--,1001,,4744N 01230W,
,AT,ALZ,Aurolzmünster,Aurolzmunster,,RL,-23-----,0607,,4815N 01327E,
,AT,AUE,Bad Aussee,Bad Aussee,6,RL,--3-----,1607,,4735N 01346E,
,AT,BDG,Bad Deutsch-Altenburg,Bad Deutsch-Altenburg,3,RL,--3-----,1101,,4808N 01654E,
,AT,BRH,Bad Erlach,Bad Erlach,3,RL,--3-----,1401,,4744N 01612E,
,AT,BFI,Bad Fischau,Bad Fischau,,RL,-23-----,0607,,4750N 01610E,
,AT,BGC,Bad Gleichenberg,Bad Gleichenberg,,RL,--3-----,0001,,,
,AT,BGM,Bad Goisern,Bad Goisern,4,RQ,--3-----,1101,,4738N 01337E,
,AT,BHL,Bad Hall,Bad Hall,,RL,--3-----,0601,,4802N 01412E,
,AT,ICH,Bad Ischl,Bad Ischl,,RL,--3-----,0201,,4742N 01336E,
,AT,BKZ,Bad Kreuzen,Bad Kreuzen,,RQ,--3-----,9705,,,
,AT,BFL,Bad Leonfelden,Bad Leonfelden,4,RL,--3-----,0207,,4831N 01417E,
,AT,BMF,Bad Mitterndorf,Bad Mitterndorf,6,RQ,--3-----,0507,,4733N 01355E,
,AT,BKB,Bad Radkersburg,Bad Radkersburg,6,RQ,--3-----,1101,,4641N 01559E,
,AT,BSL,Bad Sankt Leonhard im Lavanttal,Bad Sankt Leonhard im Lavanttal,2,RL,-23-----,0212,,4657N 01447E,
,AT,BSB,Bad Sauerbrunn,Bad Sauerbrunn,1,RL,--3-----,1207,,4746N 01620E,
,AT,BSH,Bad Schallerbach,Bad Schallerbach,4,RQ,--3-----,1101,,4814N 01355E,
,AT,BVU,Bad Vigaun,Bad Vigaun,5,RL,--3-----,1307,,4740N 01308E,
,AT,BVL,Bad Vöslau,Bad Voslau,,RL,--3-----,0201,,4757N 01613E,
,AT,BWN,Bad Wimsbach-Neydharting,Bad Wimsbach-Neydharting,4,RL,--3-----,1407,,4804N 01354E,
,AT,BDN,Baden,Baden,,RL,--3-----,0201,,4800N 01614E,
,AT,6KS,Badendorf,Badendorf,6,RL,--3-----,1601,,4651N 01536E,
,AT,BDS,Badersdorf,Badersdorf,1,RL,--3-----,1207,,4712N 01622E,
,AT,BGA,Badgastein,Badgastein,5,RL,-23-5---,1401,,4707N 01308E,
,AT,BDA,Baierdorf bei Anger,Baierdorf bei Anger,6,RQ,--3-----,0907,,4708N 01520E,
,AT,BTE,Baumgarten am Tullnerfeld,Baumgarten am Tullnerfeld,3,RL,--3-----,1407,,4817N 01602E,
,AT,BIB,Baumgarten Im Burgenland,Baumgarten Im Burgenland,1,RL,--3-----,1701,,4744N 01630E,
,AT,BGT,Baumgartenberg,Baumgartenberg,,RL,-23--6--,0601,,4813N 01444E,
,AT,BMB,Behamberg,Behamberg,9,RL,--3-----,0701,,4802N 01430E,
,AT,BGH,Berghausen,Berghausen,6,RL,--3-----,1207,,4642N 01535E,
,AT,BES,Bergheim/Salzburg,Bergheim/Salzburg,,RL,--3-----,0201,,4750N 01301E,
,AT,BNF,Berndorf,Berndorf,,RQ,--3-----,9501,,,
,AT,SXA,Bernhardsthal,Bernhardsthal,3,RL,1-3-----,1307,,4841N 01652E,
,AT,VOR,Bezau,Bezau,8,RL,--3--6--,0901,,4723N 00954E,
,AT,BIE,Biedermannsdorf,Biedermannsdorf,,RL,-23-----,0607,,4805N 01621E,
,AT,BKD,Birkfeld,Birkfeld,6,RQ,-----6--,1201,,4721N 01541E,
,AT,BIS,Bisamberg/Wien,Bisamberg/Wien,,RL,--3-----,0201,,4820N 01621E,
,AT,BFS,Bischofshofen,Bischofshofen,5,RL,123-----,0307,,4725N 01313E,
,AT,BKA,Bleiberg-Kreuth,Bleiberg-Kreuth,2,RQ,--3-----,1101,,4637N 01338E,
,AT,BBG,Bleiburg,Bleiburg,,RL,-23-----,0607,,4635N 01448E,
,AT,BNT,Blindenmarkt,Blindenmarkt,3,RL,-----6--,1301,,4808N 01459E,
,AT,BLU,Bludenz,Bludenz,,RL,--3-----,0201,,4709N 00949E,
,AT,BND,Brand,Brand,8,RL,--3-----,1307,,4706N 00944E,
,AT,BRD,Brand,Brand,3,RL,--3-----,1307,,4832N 01519E,
,AT,BRA,Braunau am Inn,Braunau am Inn,4,RL,--3--6--,0501,,4815N 01302E,
,AT,BRZ,Bregenz,Bregenz,8,RL,123-----,1307,XGZ,4730N 00946E,
,AT,BTH,Breitenaich,Breitenaich,4,RL,--3-----,1407,,4815N 01358E,
,AT,BTU,Breitenau,Breitenau,3,RL,--3-----,0207,,4744N 01609E,
,AT,ZAE,Breitenau am Hochlantsch,Breitenau am Hochlantsch,6,RL,--3--6--,0901,,4724N 01528E,
,AT,BBN,Breitenbrunn,Breitenbrunn,,RL,--3-----,0201,,4756N 01643E,
,AT,BFW,Breitenfurt bei Wien,Breitenfurt bei Wien,3,RL,--3-----,1401,,4808N 01609E,
,AT,BSZ,Breitenschützing,Breitenschutzing,4,RL,--3-----,1301,,4805N 01348E,
,AT,BWA,Breitenwaida,Breitenwaida,3,RL,--3-----,1207,,4830N 01604E,
