,MT,QRD,Qrendi,Qrendi,44,AA,-----6--,1501,,3550N 01427E,
,MT,RAB,Rabat,Rabat,45,AA,--3-----,1501,,3552N 01423E,
,MT,SAF,Safi,Safi,47,AA,--3-----,1501,,3549N 01429E,
,MT,STJ,Saint Julians,Saint Julians,60,RL,--3-----,1601,,3555N 01429E,
,MT,SLW,Saint Lawrence,Saint Lawrence,50,AA,--3-----,1501,,3602N 01412E,
,MT,SLU,Saint Lucia,Saint Lucia,53,AA,--3-----,1501,,3551N 01430E,
,MT,SPB,Saint Paul's Bay (San Pawl il-Bahar),Saint Paul's Bay (San Pawl il-Bahar),51,AA,1-------,1501,,3556N 01423E,
,MT,SJN,San Ġiljan (St Julian),San Ġiljan (St Julian),48,AA,--3-----,1501,,3555N 01429E,
,MT,SAN,Sannat,Sannat,52,AA,--3-----,1501,,3601N 01414E,
,MT,STV,Santa Venera,Santa Venera,53,AA,--3-----,1501,,3553N 14284E,
,MT,SEN,Senglea,Senglea,20,AA,--3-----,1501,,3553N 01431E,
,MT,SGG,Siggiewi,Siggiewi,55,AA,--3-----,1501,,3551N 01426E,
,MT,SLM,Sliema,Sliema,56,AA,1-------,1501,,3554N 01430E,
,MT,SWI,Swieqi,Swieqi,57,AA,--3-----,1501,,3555N 01428E,
,MT,TLG,Ta' l-Ibrag,Ta' l-Ibrag,,RL,--3-----,1101,,3554N 01427E,
,MT,TAQ,Ta' Qali,Ta' Qali,01,RL,--3-----,1501,,3553N 01425E,
,MT,TAX,Ta' Xbiex,Ta' Xbiex,59,AA,--3-----,1501,,3553N 01429E,
,MT,TAL,Tal-Handaq,Tal-Handaq,43,RL,--3-----,1501,,3552N 01428E,
,MT,TVU,Tal-Virtù,Tal-Virtu,46,RL,--3-----,1601,,3552N 01423E,
,MT,TAR,Tarxien,Tarxien,58,AA,1-------,1501,,3551N 01430E,
,MT,MLA,Valletta,Valletta,60,AI,1--456--,1501,,3553N 01430E,
,MT,VTR,Victoria,Victoria,46,AA,--3-----,1501,,3602N 01414E,
,MT,XGA,Xaghra,Xaghra,61,AA,--3-----,1501,,3603N 01415E,
,MT,XWK,Xewkija,Xewkija,62,AA,--3-----,1501,,3615N 14152E,
,MT,XAG,Xghajra,Xghajra,63,AA,--3-----,1501,,3553N 01432E,
,MT,ZBR,Zabbar,Zabbar,64,RL,--3-----,1501,,3552N 01432E,
,MT,ZEG,Zebbug,Zebbug,65,AA,--3-----,1501,,3552N 01426E,
,MT,ZTN,Zejtun,Zejtun,67,AA,--3-5---,1501,,3551N 01432E,
,MT,ZUR,Zurrieq,Zurrieq,68,AA,--3-----,1501,,3550N 01428E,
