,CR,LCZ,La Cruz,La Cruz,G,RQ,--3-----,0901,,1104N 08538W,
,CR,LAF,La Fortuna,La Fortuna,A,RL,1-3--6--,0401,,1029N 08439W,
,CR,LAG,La Garita,La Garita,A,RL,--3-----,1301,,0959N 08420W,
,CR,LLC,La Lucha,La Lucha,P,RL,--3-----,0407,,0853N 08249W,
,CR,RBR,La Ribera,La Ribera,H,RQ,-----6--,1001,,0959N 08411W,
,CR,TIG,La Tigra,La Tigra,P,RL,1-3--6--,0401,,0956N 08509W,
,CR,LUC,La Uruca,La Uruca,,RQ,--3-----,0901,,,
,CR,LAV,La Virgen,La Virgen,H,RL,--3-----,1207,,1025N 08409W,
,CR,LAA,Lagunilla,Lagunilla,H,RL,--3-----,1601,,0958N 08407W,
,CR,LCS,Las Canas,Las Canas,,RQ,---4----,0901,,,
,CR,LHS,Las Huacas,Las Huacas,G,RL,--3-----,0901,,1002N 08520W,
,CR,PLL,Laurel,Laurel,P,RL,-----6--,0901,,0826N 08257W,
,CR,LEG,Legua,Legua,A,RQ,--3-----,1007,,1032N 08417W,
,CR,LPT,Lepanto,Lepanto,P,RL,--3-----,1601,,0957N 08502W,
,CR,LIR,Liberia,Liberia,G,AI,--34----,0407,,1038N 08526W,
,CR,LMN,Limon,Limon,SJ,RQ,-----6--,1001,,0944N 08421W,
,CR,LLA,Limon Via Turrialba,Limon Via Turrialba,L,RL,-----6--,0901,,1010N 08337W,
,CR,LIM,Limonal,Limonal,G,RQ,--3-----,0901,,1014N 08501W,
,CR,LGR,Llano Grande,Llano Grande,C,RL,--3-----,1601,,0956N 08354W,
,CR,LSL,Los Chiles,Los Chiles,A,AI,--34----,0407,,1102N 08443W,
,CR,MSN,Mansión,Mansion,G,RL,-23-----,1401,,1006N 08522W,
,CR,MAO,Matapalo,Matapalo,P,RL,--3-----,1301,,0920N 08358W,
,CR,MAT,Matina,Matina,L,RQ,1-------,0901,,,
,CR,MMR,Miramar,Miramar,P,RL,--3-----,1301,,1006N 08444W,
,CR,CTC,Moravia,Moravia,C,RQ,1----6--,1001,,0951N 08326W,
,CR,MOB,Moín,Moin,L,RL,1-3-----,0407,,1000N 08305W,
,CR,MUE,Muelle de San Carlos,Muelle de San Carlos,A,RL,1-3--6--,0401,,1028N 08428W,
,CR,GAC,Nacascolo,Nacascolo,G,RL,--3-----,1707,,1038N 08541W,
,CR,NAN,Nandayure,Nandayure,G,RL,1-3--6--,0401,,1002N 08512W,
,CR,NAR,Naranjo,Naranjo,SJ,RL,1-3--6--,0401,,1006N 08423W,
,CR,CDN,Neily,Neily,P,RL,1-3--6--,1101,,0839N 08256W,
,CR,NCT,Nicoya,Nicoya,G,AI,--34----,0407,,1009N 08527W,
,CR,NOB,Nosara Beach,Nosara Beach,G,RL,---4----,0907,,0958N 08539W,
,CR,OMO,Ochomogo,Ochomogo,C,RL,-----6--,1201,,0954N 08357W,
+,CR,OJO,Ojochal,Ojochal,P,RL,--3-----,1907,,1004N 08442W,
,CR,ORE,Oreamuno,Oreamuno,C,RL,--3-----,1207,,0952N 08354W,
,CR,OSI,Orosi,Orosi,C,RL,--3-----,1301,,0948N 08351W,
,CR,ORO,Orotina,Orotina,A,RL,1-3--6--,0401,,0954N 08432W,
,CR,CPS,Pacayas,Pacayas,C,RL,-----6--,0901,,0948N 08403W,
,CR,PMZ,Palmar,Palmar,P,AI,--34----,0407,,0858N 08327W,Palmar Sur
,CR,PAN,Palmar Norte,Palmar Norte,P,RL,1-3--6--,0401,,0858N 08328W,
,CR,PAL,Palmares,Palmares,SJ,RL,--3--6--,0401,,0919N 08340W,
,CR,PAM,Palmares,Palmares,A,RL,--3--6--,0401,,1003N 08426W,
,CR,PML,Palmichal,Palmichal,SJ,RQ,--3-----,1007,,0950N 08412W,
,CR,PRA,Pandora,Pandora,L,RL,--3-----,1207,,0944N 08258W,
,CR,PQR,Paquera,Paquera,P,RL,-----6--,1007,,0949N 08456W,
,CR,PSO,Paraíso,Paraiso,C,RL,--3-----,1301,,0950N 08352W,
,CR,L6G,Parismina,Parismina,L,RL,--3-----,1501,,1012N 08338W,
,CR,PAR,Parrita,Parrita,P,RL,123-----,0507,,0931N 08419W,
,CR,PRL,Paso Real,Paso Real,G,RL,-----6--,1007,,1026N 08510W,
,CR,PVA,Pavas,Pavas,SJ,RL,--3-----,1401,,0957N 08407W,
,CR,PVN,Pavones,Pavones,G,RL,-----6--,1301,,1000N 08513W,
,CR,PEJ,Pejibaye,Pejibaye,SJ,RL,-----6--,1201,,0910N 08334W,
,CR,PEN,Penshurst,Penshurst,L,RQ,1-------,0901,,,
,CR,PBS,Peñas Blancas,Penas Blancas,A,RL,--3-----,1301,,1004N 08437W,
,CR,PIL,Pilas de Canjel,Pilas de Canjel,G,RQ,--3-----,0501,,0957N 08502W,
,CR,PIT,Pital,Pital,P,RL,1-3--6--,1001,,0944N 08527W,
,CR,PTL,Pital,Pital,A,RQ,--3-----,0901,,1027N 08417W,
,CR,APO,Pital Con Desvio,Pital Con Desvio,A,RL,-----6--,0901,,1026N 08416W,
,CR,PTN,Platanares,Platanares,P,RL,--3-----,1801,,0908N 08317W,
