,IN,ANU,Anuppur,Anuppur,MP,RL,--3-----,1201,,2306N 08141E,
,IN,MEA,APIIC-SEZ/Lalgadi,APIIC-SEZ/Lalgadi,AP,AF,-----6--,1101,,1750N 07843E,
,IN,AKP,APIICL SEZ/Visakhapatnam,APIICL SEZ/Visakhapatnam,AP,RQ,-----6--,0907,,1742N 08318E,
,IN,GLY,APIICL-SEZ/Mahabaoobnagar,APIICL-SEZ/Mahabaoobnagar,AP,RQ,-----6--,1001,,1644N 07759E,
,IN,MDE,APIICL-SEZ/Medak,APIICL-SEZ/Medak,AP,RQ,-----6--,1001,,1802N 07816E,
,IN,FMA,APIICL-SEZ/Ranga Reddy,APIICL-SEZ/Ranga Reddy,AP,RQ,-----6--,1007,,1722N 07828E,
,IN,DLH,Apllp Sez/Bangalore,Apllp Sez/Bangalore,KA,AA,-----6--,1701,,1253N 07737E,
,IN,GRW,Apm Icd/Bhamboli-Khed,Apm Icd/Bhamboli-Khed,MH,AA,-----6--,1801,,1743N 07323E,
,IN,ARK,Arakkonam,Arakkonam,TN,RL,--3-----,0501,,1306N 07940E,
,IN,ARI,Ariyalur,Ariyalur,TN,RL,--3-----,1201,,1108N 07905E,
,IN,ANL,Arnala,Arnala,MH,AA,1-------,0006,,,
,IN,ARR,Aroor,Aroor,KL,AA,-----6--,0002,,,ICD/CFS
,IN,PNV,Arshiya International Ltd.-SEZ/Panvel,Arshiya International Ltd.-SEZ/Panvel,MH,RQ,-----6--,1001,,1859N 07306E,
,IN,DAR,Artha Sez/Greater Noida,Artha Sez/Greater Noida,UP,AA,-----6--,1601,,2849N 07753E,
,IN,SPE,Asdipl-SEZ/Nellore,Asdipl-SEZ/Nellore,AP,RQ,-----6--,1001,,1426N 07958E,
,IN,ASL,Aslali,Aslali,GJ,AA,--3-----,1601,,2255N 07236E,
,IN,ATT,Attari,Attari,PB,AA,-2------,1207,,,
,IN,ATR,Attari Road,Attari Road,PB,AA,-------B,0006,,,
,IN,ATU,Attur,Attur,TN,RL,1----6--,1807,,1244N 07957E,
,IN,AUR,Auraiya,Auraiya,UP,RL,--3-----,0212,,2627N 07930E,
,IN,AWM,Aurangabad,Aurangabad,MH,RL,-----6--,1201,,1953N 07520E,
,IN,IXU,Aurangabad,Aurangabad,,AI,---4----,9601,,,
,IN,AZK,Azhikkal,Azhikkal,KL,AA,1-------,0002,,,
,IN,PNP,Babarpur,Babarpur,HR,AA,-----6--,0002,,,ICD/CFS
,IN,BDG,Badagara,Badagara,KL,AA,1-------,0006,,,
,IN,BBM,Badami,Badami,KA,RL,-----6--,1201,,1555N 07541E,
,IN,BDI,Baddi,Baddi,HP,RL,--3-----,1501,,,
,IN,IXB,Bagdogra,Bagdogra,WB,AA,---4----,0002,,,
,IN,BGM,Baghamara,Baghamara,ML,AA,--3----B,0207,,2512N 09038E,
,IN,BBP,Bahabal Pur,Bahabal Pur,OR,AA,1-------,0002,,,
,IN,BAH,Bahadurgarh,Bahadurgarh,HR,RL,--3-----,0701,,2841N 07655E,
,IN,BUR,Baharampur,Baharampur,WB,RL,--3-----,1807,,2406N 08815E,
,IN,BHH,Bahraich,Bahraich,UP,RL,--3-----,1201,,2735N 08136E,
,IN,BDR,Baindur,Baindur,KA,AA,1-------,0006,,,
,IN,BGU,Bairgania,Bairgania,BR,AA,-------B,0006,,,
,IN,BLG,Balanagar,Balanagar,AP,RL,-----6--,1107,,1658N 07810E,
,IN,BAG,Balangir,Balangir,OR,RL,--3-----,1201,,2043N 08329E,
,IN,BLS,Balasore,Balasore,OR,RL,--3-----,1201,,2129N 08655E,
,IN,BLT,Balet,Balet,ML,AA,-------B,0006,,,
,IN,BGH,Ballabgarh,Ballabgarh,HR,RL,--3-----,0607,,2821N 07718E,
,IN,BLL,Ballia,Ballia,UP,RL,--3-----,1201,,2812N 07922E,
,IN,BAL,Balotra,Balotra,RJ,RL,--3-----,1301,,2550N 07214E,
,IN,BRR,Balrampur,Balrampur,UP,RL,--3-----,1201,,2726N 08211E,
,IN,RGH,Balurghat,Balurghat,,AI,---4----,0001,,,
,IN,BSA,Banbasa,Banbasa,UP,AA,-------B,0006,,,
,IN,BND,Banddar,Banddar,AP,RL,1-------,0002,,,
,IN,BDA,Bandra,Bandra,MH,AA,1-------,0201,,,
,IN,BLR,Bangalore,Bangalore,KA,AA,-234-6--,0501,,1259N 07735E,ICD/CFS = WFD
,IN,BPT,Bangarapet,Bangarapet,KA,RL,123-----,0601,,1259N 07811E,
,IN,BKT,Bankot,Bankot,MH,AA,1-------,0006,,,
,IN,BKR,Bankura,Bankura,WB,RL,-23-----,1407,,2315N 08704E,
,IN,BAN,Banswara,Banswara,RJ,RL,--3-----,0507,,2333N 07427E,
,IN,BRT,Baramati,Baramati,MH,RL,--3-----,1207,,1809N 07435E,
,IN,BAA,Baran,Baran,RJ,RL,--3-----,1201,,2506N 07630E,
,IN,BNI,Barauni,Barauni,BR,RL,--3-----,1201,,2516N 08535E,
,IN,RRA,Barbil,Barbil,OR,RL,-----6--,1201,,2206N 08523E,
+,IN,BAE,Bardhaman,Bardhaman,WB,RL,-23-----,1907,,2314N 08752E,
,IN,BEK,Bareilly,Bareilly,UP,AA,---4----,0002,,,
,IN,BRG,Bargarh,Bargarh,OR,RL,--3-----,1201,,2120N 08337E,
,IN,BMP,Bargawan,Bargawan,MP,RL,-----6--,1201,,2541N 07702E,
,IN,BBH,Bari Brahmana,Bari Brahmana,JK,RL,-23-----,1207,,3238N 07455E,
,IN,BMR,Barmer,Barmer,RJ,AA,-2------,1207,,,
,IN,BAR,Barnala,Barnala,PB,RL,-23-----,1207,,3023N 07533E,
,IN,BRC,Baroda,Baroda,GJ,AA,-----6--,0002,,,ICD/CFS
,IN,UPH,Barotiwala,Barotiwala,UP,RL,-23-----,1407,,3026N 07747E,
,IN,BRP,Barpeta,Barpeta,AS,RL,--3-----,1201,,2619N 09100E,
,IN,BRA,Barsora,Barsora,ML,AA,-------B,0006,,,
,IN,BWL,Barwala,Barwala,UP,RL,-----6--,1201,,3029N 07750E,
,IN,JUX,Basni,Basni,RJ,RN,-23--6--,0407,,2614N 07301E,
,IN,BSN,Bassain,Bassain,MH,AA,1-------,0006,,,
,IN,BAS,Basti,Basti,UP,RL,--3-----,1201,,2649N 08245E,
,IN,BTD,Bathinda,Bathinda,PB,RL,--3-----,1201,,3012N 07456E,
,IN,BOU,Bauda,Bauda,OR,RL,--3-----,1201,,2050N 08419E,
,IN,BAW,Bawal,Bawal,HR,RL,1-------,1407,,,
,IN,KJR,Bbrel Sez/Kundalahalli,Bbrel Sez/Kundalahalli,KA,AA,-----6--,1801,,1303N 07741E,
,IN,KJM,Bd Sez/Bangalore,Bd Sez/Bangalore,KA,AA,-----6--,1701,,1251N 07738E,
,IN,BED,Bedi,Bedi,GJ,AA,1-------,0002,,,Incl JGA Jamnagar & Rozi
,IN,BEE,Beed,Beed,MH,RL,--3-----,1201,,1858N 07546E,
,IN,BLP,Belapur,Belapur,MH,AA,1-------,0006,,,
,IN,BLK,Belekeri,Belekeri,KA,AA,1-------,0002,,,
,IN,IXG,Belgaum,Belgaum,,AI,---4----,9601,,,
,IN,BEP,Bellary,Bellary,,AI,---4----,0001,,,
,IN,BTL,Beltola,Beltola,AS,RL,--3-----,1401,,2607N 09148E,
,IN,BNY,Berhni,Berhni,UP,AA,-------B,0006,,,
,IN,BEL,Betul,Betul,MP,RL,--3-----,0207,,2155N 07753E,
,IN,BET,Betul,Betul,GA,AA,1-------,0002,,,
,IN,BEY,Beypore,Beypore,KL,RL,1-------,0002,,,
,IN,BYT,Beyt,Beyt,GJ,AA,1-------,0006,,,
,IN,BAD,Bhaddi,Bhaddi,PB,RL,--3-----,0507,,3109N 07621E,
,IN,BDH,Bhadohi,Bhadohi,UP,RL,12---6--,0701,,2525N 08234E,
,IN,BHK,Bhadrakh,Bhadrakh,OR,RL,--3-----,1207,,2103N 08631E,
,IN,BGW,Bhagwa,Bhagwa,GJ,AA,1-------,0006,,,
,IN,BHP,Bhagwanpur,Bhagwanpur,UT,AA,--3-----,1801,,3006N 07708E,
,IN,BHA,Bharatpur,Bharatpur,RJ,RL,--3-----,1201,,2713N 07729E,
,IN,BRU,Bharuch,Bharuch,GJ,RL,123-----,1101,,2142N 07258E,
,IN,BUP,Bhatinda,Bhatinda,PB,AA,---4-6--,0002,,,ICD/CFS = BTI
,IN,BTK,Bhatkal,Bhatkal,KA,AA,1-------,0006,,,
,IN,BHU,Bhavnagar,Bhavnagar,GJ,AA,1234----,0207,,2146N 07208E,
,IN,BHW,Bhawanigarh,Bhawanigarh,PB,AA,--3-----,1601,,3026N 07603E,
,IN,BYD,Bhayandar,Bhayandar,MH,RL,-----6--,1201,,1918N 07251E,
,IN,BHM,Bheemunipatnam,Bheemunipatnam,AP,RL,1-------,0002,,,
,IN,BTP,Bhetapara,Bhetapara,AS,RL,--3-----,1401,,2607N 09147E,
,IN,BIL,Bhilad,Bhilad,MP,AA,--3-----,1601,,2017N 07254E,
,IN,BHI,Bhilai,Bhilai,MP,RL,-23-----,0701,,2113N 08126E,
,IN,BHL,Bhilwara,Bhilwara,RJ,AA,-----6--,0002,,,ICD/CFS
,IN,9BH,Bhimasar,Bhimasar,GJ,RL,--3-----,1401,,2332N 07052E,
,IN,BMV,Bhimavaram,Bhimavaram,AP,RQ,-----6--,1001,,1632N 08132E,
,IN,BNR,Bhimnagar,Bhimnagar,BR,AA,-------B,0006,,,
,IN,BHN,Bhind,Bhind,MP,RL,--3-----,1201,,2633N 07847E,
,IN,BTM,Bhithamore (Sursnad),Bhithamore (Sursnad),BR,AA,-------B,0006,,,
,IN,BWD,Bhiwadi,Bhiwadi,RJ,AA,-----6--,0002,,,ICD/CFS
,IN,BWN,Bhiwandi,Bhiwandi,MH,AA,1-------,0006,,,
