,UA,GAY,Gaysin,Gaysin,05,RL,--3-----,1807,,4914N 02904E,
,UA,GOR,Gorenka,Gorenka,30,RL,--3-----,0901,,,
,UA,GOD,Gorodenka,Gorodenka,26,RL,--3-----,1301,,4840N 02530E,
,UA,HBY,Hlobyne,Hlobyne,53,RL,-----6--,1601,,4923N 03317E,
+,UA,HLU,Hlukhivtsi,Hlukhivtsi,59,RL,--3-----,1907,,4946N 02844E,
,UA,KOM,Horishni Plavni,Horishni Plavni,53,RL,-23-----,1701,,4900N 03338E,
,UA,HDK,Horodok,Horodok,68,RL,--3-----,1807,,4910N 02634E,
,UA,HUS,Huszt,Huszt,21,RL,--3-----,1301,,4810N 02317E,
,UA,ZUK,Ichnya,Ichnya,74,RL,-----6--,0901,,5052N 03223E,
,UA,ZUL,Illintsi,Illintsi,05,RL,-----6--,0901,,4907N 02912E,
,UA,ILY,Ilyichevsk,Ilyichevsk,51,RL,--3--6--,1107,,,
,UA,IRP,Irpen',Irpen',32,RL,--3-----,0701,,5032N 03016E,
,UA,RPN,Irpin',Irpin',32,RL,--3-----,1301,,5031N 03015E,
,UA,IHA,Irshava,Irshava,21,RL,--3-----,0701,,4818N 02302E,
,UA,IFO,Ivano-Frankivs'k,Ivano-Frankivs'k,26,AI,--34----,1307,,4855N 02442E,
,UA,IZI,Iziaslav,Iziaslav,07,RL,--3-----,1707,,5007N 02648E,
,UA,IZM,Izmail,Izmail,51,AA,1-------,1707,,4519N 02851E,
,UA,KKH,Kakhovka,Kakhovka,65,RL,--3-----,1601,,4648N 03328E,
,UA,KAL,Kalush,Kalush,26,RL,-23-----,0401,,4901N 02422E,
,UA,KCP,Kamenets-Podolskiy,Kamenets-Podolskiy,68,AI,---4----,0212,,4840N 02634E,
,UA,ZUM,Kamenka,Kamenka,51,RL,-----6--,0901,,4638N 03015E,
,UA,KAM,Kamianets-Podilskyi,Kamianets-Podilskyi,68,RL,--3-----,1707,,4841N 02635E,
,UA,DZK,Kamianske,Kamianske,12,RL,--3-----,1701,,4830N 03437E,
,UA,KAY,Kamyana,Kamyana,,RQ,-----6--,1001,,4814N 02550E,
,UA,MYA,Kamyana,Kamyana,,RQ,--3-----,1001,,4835N 03917E,
,UA,ZUN,Kaniv,Kaniv,71,RL,-----6--,0901,,4945N 03128E,
,UA,KVK,Kanëvka,Kanevka,68,RL,--3-----,1301,,4927N 02612E,
,UA,KEH,Kerch,Kerch,,AA,0-------,1707,,4521N 03629E,
