,ER,ASM,Asmara,Asmara,MA,AI,-2345---,1307,,1520N 03856E,
,ER,ASA,Assab,Assab,DK,AI,1-34----,1307,,1300N 04244E,
,ER,MSW,Massawa (Mitsiwa),Massawa (Mitsiwa),SK,AI,1234----,1307,,1536N 03927E,
,ER,TES,Tessenei,Tessenei,GB,RQ,---4----,1307,,1506N 03639E,
