,PR,PSE,Ponce,Ponce,,AI,1--4----,9601,,,
,PR,PDT,Puerta de Tierra,Puerta de Tierra,,RL,--3-----,1801,,1827N 06605W,
,PR,PJO,Puerto de Jobos,Puerto de Jobos,,RL,1-------,0212,,1757N 06611W,
,PR,PNU,Puerto Nuevo,Puerto Nuevo,,RQ,0-------,9307,,,
,PR,PYA,Puerto Yabucoa,Puerto Yabucoa,,RL,1-------,0212,,1803N 06550W,
,PR,QUE,Quebradillas,Quebradillas,,RL,--3-----,1807,,1828N 06656W,
,PR,RIN,Rincon,Rincon,,RQ,--3-----,0607,,1803N 06633W,
,PR,RPS,Rio Piedras,Rio Piedras,,RQ,0-------,9307,,,
,PR,NRR,Roosevelt Roads,Roosevelt Roads,,AI,---4----,0001,,,
,PR,RGD,Río Grande,Rio Grande,,RL,--3--6--,0501,,1822N 06549W,
,PR,SGR,Sabana Grande,Sabana Grande,,RQ,0-------,9307,,,
,PR,SSA,Sabana Seca,Sabana Seca,,RL,--3-----,1801,,1826N 06615W,
,PR,SAL,Salinas,Salinas,,RL,1-------,1107,,1758N 06615W,
,PR,SGM,San Germán,San German,,RL,--3-----,0201,,1804N 06702W,
,PR,SJU,San Juan,San Juan,,AI,1--45---,1101,SIG,1827N 06605W,
,PR,SLP,San Lorenzo,San Lorenzo,,AA,--3-----,1601,,1811N 06558W,
,PR,SBS,San Sebastián,San Sebastian,,RL,1-------,1201,,1818N 06658W,
,PR,SIS,Santa Isabel,Santa Isabel,,RL,--3-----,0201,,1757N 06624W,
,PR,TAA,Toa Alta,Toa Alta,,RL,--3-----,0901,,1823N 06615W,
,PR,TBJ,Toa Baja,Toa Baja,,RQ,0-------,9307,,,
,PR,TOT,Tottillas,Tottillas,,RQ,0-------,9307,,,
,PR,TRJ,Trujillo Alto,Trujillo Alto,,RL,--3-----,0901,,1821N 06600W,
,PR,UTU,Utuado,Utuado,,RL,--3-----,0212,,1816N 06642W,
,PR,VAL,Vega Alta,Vega Alta,,RQ,--3-----,9307,,,
,PR,VBA,Vega Baja,Vega Baja,,RQ,--3-----,9307,,,
,PR,VQS,Vieques,Vieques,,AI,---4----,9601,,,
,PR,VIL,Villalba,Villalba,,RL,--3-----,1807,,1807N 06629W,
,PR,YAB,Yabucoa,Yabucoa,,RQ,--3-----,9501,,,
,PR,YAU,Yauco,Yauco,,RQ,--3-----,9307,,,
