,HK,MUN,Tuen Mun,Tuen Mun,,RL,--3-----,0607,,2224N 11359E,
,HK,VIC,Victoria,Victoria,,QQ,1-------,8103,,,
,HK,9WF,Wah Fu,Wah Fu,,RL,--3-----,1407,,2215N 11408E,
,HK,WNI,Wan Chai,Wan Chai,,RL,1-3-----,1101,,2217N 11410E,
,HK,WTS,Wan Tsai,Wan Tsai,,RL,--3-----,1807,,2210N 11415E,
,HK,WON,Wong Chuk Hang,Wong Chuk Hang,,RL,--3-----,1207,,2223N 11421E,
,HK,9WT,Wong Tai Sin,Wong Tai Sin,,RL,--3-----,1407,,2221N 11411E,
,HK,9YM,Yau Ma Tei,Yau Ma Tei,,RL,--3-----,1407,,2219N 11410E,
,HK,9YT,Yau Tong,Yau Tong,,RL,--3-----,1407,,2218N 11414E,
,HK,YUE,Yuen Long,Yuen Long,,RQ,1-------,0901,,,
