,NG,ILA,Ilesha,Ilesha,,RQ,--3-----,0607,,0737N 00444E,
,NG,ILR,Ilorin,Ilorin,,AI,---4----,0001,,,
,NG,IMA,Ima,Ima,,RL,1-------,0901,,0413N 00723E,
,NG,IPJ,Ipaja,Ipaja,LA,RL,-----6--,1201,,0636N 00315E,
,NG,ISL,Isolo,Isolo,LA,RL,--3-----,1301,,0631N 00319E,
,NG,JGN,Jagana,Jagana,BA,RL,--3-----,1207,,1212N 01030E,
,NG,JIB,Jibowu,Jibowu,LA,RL,-----6--,1201,,0639N 00317E,
,NG,JOS,Jos,Jos,,AI,---4----,9601,,,
,NG,KAD,Kaduna,Kaduna,,AI,---45---,9601,,,
,NG,KAL,Kaltungo,Kaltungo,,RQ,--3-----,0607,,0949N 01118E,
,NG,KAN,Kano,Kano,,AI,---45---,9601,,,
,NG,KRU,Karu,Karu,KD,RL,--3-----,1601,,1038N 00639E,
,NG,KT7,Katsina,Katsina,KT,RL,1-----7-,1401,,1259N 00735E,
,NG,KEB,Kebbi,Kebbi,SO,RL,-----6--,1401,,1207N 00444E,
,NG,KTU,Ketu,Ketu,LA,RL,--3-----,1301,,0638N 00353E,
,NG,KIR,Kirikakiri,Kirikakiri,,RL,1-3-----,0607,,0420N 00615E,
,NG,KIK,Kirikiri,Kirikiri,LA,RL,--3-----,1501,,0626N 00318E,
,NG,KOK,Koko,Koko,,QQ,1-------,8311,,,
,NG,KUL,Kula,Kula,,QQ,1-------,8311,,,
,NG,LAG,Lagos,Lagos,LA,RL,--3-----,1601,,0627N 00323E,
,NG,LOS,Lagos,Lagos,,AI,1--45---,9601,,,
,NG,LOA,Lagos Murtala Muhammed Apt,Lagos Murtala Muhammed Apt,LA,RL,--34----,0901,LOS,,
,NG,LKK,Lekki,Lekki,LA,RL,--3-----,1701,,0627N 00306E,
,NG,OGL,Ljebu Ode,Ljebu Ode,OG,RL,--3-----,1307,,0649N 00355E,
,NG,MIU,Maiduguri,Maiduguri,,AI,---4----,9601,,,
,NG,MTA,Maitama,Maitama,FC,RL,-----6--,1201,,0906N 00729E,
,NG,MDI,Makurdi,Makurdi,,AI,---4----,0001,,,
,NG,MAR,Mararaba,Mararaba,TA,RL,-----6--,1107,,0730N 01022E,
,NG,QNN,Marina,Marina,KE,RL,---4----,0907,,1224N 00351E,
,NG,MYD,Maryland,Maryland,LA,RL,--3-----,1301,,0634N 00322E,
,NG,IMI,Mbieri,Mbieri,IM,RL,--3-----,1301,,0535N 00703E,
,NG,MXJ,Minna,Minna,,AI,---4----,0001,,,
,NG,MUS,Mushin,Mushin,LA,RL,-----6--,1201,,0631N 00321E,
,NG,NNW,Nnewi,Nnewi,AN,RL,--3-----,1301,,0601N 00655E,
,NG,NSU,Nsukka,Nsukka,,RQ,--3-----,0607,,0651N 00723E,
,NG,NYA,Nyanya,Nyanya,CR,RL,-----6--,1107,,0641N 00858E,
,NG,ODU,Odudu Terminal,Odudu Terminal,,RL,------7-,1107,,0400N 00745E,
,NG,GBA,Ogba,Ogba,ED,RL,--3-----,1301,,0603N 00607E,
,NG,OGB,Ogbomosho,Ogbomosho,,RL,--3-----,0201,,0807N 00414E,
,NG,OGH,Oghara,Oghara,DE,RL,--3-----,1207,,0535N 00606E,
,NG,OGI,Ogidi,Ogidi,KW,RL,-----6--,1107,,0831N 00430E,
,NG,GJZ,Ogijo,Ogijo,OG,RL,-----6--,1107,,0642N 00331E,
,NG,OGU,Ogudu,Ogudu,NI,RL,-----6--,1107,,0900N 00514E,
,NG,OJO,Ojo,Ojo,KW,RL,--3-----,1301,,0749N 00426E,
,NG,JTA,Ojota,Ojota,LA,RL,--3-----,1301,,0635N 00322E,
,NG,OKN,Okono,Okono,,RQ,1-------,0907,,0401N 00717E,
,NG,OKR,Okrika,Okrika,,QQ,1-------,8311,,,
,NG,O7W,Okwe,Okwe,IM,RL,--3-----,1207,,0547N 00713E,
,NG,OKW,Okwori,Okwori,,RQ,1-------,0907,,0351N 00658E,
,NG,OLI,Olodi,Olodi,RI,RL,-----6--,1201,,0433N 00547E,
,NG,OGO,Olorunsogo,Olorunsogo,ON,RL,-----6--,1201,,0644N 00500E,
,NG,OND,Ondo,Ondo,ON,RL,-----6--,1107,,0706N 00450E,
,NG,ONI,Onitsha,Onitsha,,RQ,--3-----,0607,,0609N 00646E,
,NG,QNI,Onitsha,Onitsha,,RQ,---4----,0901,,,
,NG,ONN,Onne,Onne,RI,RL,1-3-----,1301,,0443N 00709E,
,NG,ORG,Oregun,Oregun,LA,RL,-----6--,1107,,0629N 00338E,
,NG,ORI,Orile,Orile,,RL,-----6--,1107,,0638N 00318E,
,NG,ORO,Oron,Oron,,QQ,1-------,8311,,,
,NG,SHD,Oshodi,Oshodi,LA,RL,-----6--,1107,,0633N 00320E,
,NG,OSO,Oso,Oso,,RQ,1-------,0907,,0250N 00800E,
,NG,OGS,Osogbo,Osogbo,OS,RL,-23-----,1701,,0746N 00434E,
,NG,OGG,Ota,Ota,OG,RL,--3-----,1501,,0641N 00313E,
,NG,OWE,Owerri,Owerri,,RQ,--3-----,0607,,0529N 00701E,
,NG,OYO,Oyo,Oyo,,RQ,1-------,0907,,0523N 00435E,
,NG,PEN,Pennington,Pennington,,RQ,0-------,9506,,,
,NG,PHC,Port Harcourt,Port Harcourt,,AI,1--4----,9601,,,
,NG,QIB,Qua Iboe,Qua Iboe,,RQ,0-------,9811,,,
,NG,OBO,Que Oboe Terminal/Eket,Que Oboe Terminal/Eket,,QQ,1-------,8311,,,
,NG,RDR,Rio Del Rey,Rio Del Rey,,RQ,0-------,8902,,,
