,AE,RKP,Rak Khor Port,Rak Khor Port,RK,RL,1-------,1307,,2549N 05557E,
,AE,RMC,Rak Maritime City,Rak Maritime City,RK,RL,1-------,1307,,2557N 05603E,
,AE,RKT,Ras al Khaimah,Ras al Khaimah,,AI,1--4----,0212,,2547N 05557E,
,AE,RAK,Ras Al Khor,Ras Al Khor,DU,RQ,-----6--,1007,,2517N 05534E,
,AE,DUY,Ras Zubbaya (Ras Dubayyah),Ras Zubbaya (Ras Dubayyah),,RQ,0-------,9012,,,
,AE,REI,Reem Island,Reem Island,AZ,RL,--3-----,1701,,2429N 05424E,
,AE,RWP,Ruwais Port,Ruwais Port,AZ,RL,1-------,1407,,2406N 05243E,
,AE,SID,Sadiyat Island,Sadiyat Island,,RQ,1-------,0901,,2432N 05424E,
,AE,SHJ,Sharjah,Sharjah,SH,AI,1-34----,1307,,2521N 05523E,
,AE,SIL,Sila,Sila,AZ,RL,--3-----,1407,,2404N 05145E,
,AE,SRT,Steven Rock Terminal,Steven Rock Terminal,RK,RL,-----6--,1407,,2558N 05603E,
,AE,SWE,Swaihan,Swaihan,AZ,RL,--3-----,1701,,2427N 05520E,
,AE,DUJ,The Palm Jumeirah,The Palm Jumeirah,DU,RQ,1-------,0901,,,
,AE,ULR,Umm Al Nar,Umm Al Nar,,RQ,1-------,0201,,2426N 05430E,
,AE,QIW,Umm al Qaiwain,Umm al Qaiwain,,AI,1--4----,0212,,2534N 05533E,
,AE,VHT,Vopak Horizion Terminal,Vopak Horizion Terminal,RK,RL,-----6--,1407,,2537N 05616E,
,AE,YAS,Yas Island,Yas Island,AZ,RL,1-------,1207,,2419N 05236E,
,AE,ZUR,Zirku Island,Zirku Island,AZ,RL,1-------,0212,,2453N 05304E,
