,FR,AIB,Aigueblanche,Aigueblanche,73,RL,--3-----,1901,,4530N 00631E,
,FR,AFE,Aiguefonde,Aiguefonde,81,RL,-----6--,1201,,4329N 00220E,
,FR,AGP,Aigueperse,Aigueperse,69,RL,--3-----,1901,,4617N 00426E,
,FR,IAU,Aigues-Mortes,Aigues-Mortes,30,RL,--3-----,0212,,4334N 00411E,
,FR,AGV,Aigues-Vives,Aigues-Vives,11,RL,--3-----,1001,,4314N 00232E,
,FR,AS2,Aigues-Vives,Aigues-Vives,34,RL,-----6--,1901,,4320N 00249E,
,FR,AGL,Aiguillon,Aiguillon,47,RL,--3-----,1901,,4418N 00020E,
,FR,AAA,Aillant-sur-Tholon,Aillant-sur-Tholon,89,RL,--3-----,0607,,4752N 00321E,
,FR,I33,Aillas,Aillas,33,RL,--3-----,1901,,4428N 00004W,
,FR,AEV,Ailleville,Ailleville,10,RL,--3-----,0501,,4815N 00441E,
,FR,ATU,Aillevillers-et-Lyaumont,Aillevillers-et-Lyaumont,70,RL,--3-----,0501,,4755N 00620E,
,FR,AIL,Ailly-sur-Noye,Ailly-sur-Noye,80,RL,--3-----,0212,,4945N 00222E,
,FR,ZBG,Ailly-sur-Somme,Ailly-sur-Somme,80,RL,-----6--,0901,,4955N 00212E,
,FR,AMG,Aimargues,Aimargues,30,RL,--3-----,0501,,4341N 00412E,
,FR,AIM,Aime,Aime,73,RL,--3-----,1901,,4533N 00639E,
,FR,AIP,Aime-la-Plagne,Aime-la-Plagne,73,RL,--3-----,1901,,4533N 00639E,
,FR,AIR,Airaines,Airaines,80,RL,--3-----,1901,,4958N 00157E,
,FR,AIA,Airan,Airan,14,RL,--3-----,0501,,4906N 00009W,
,FR,ADR,Aire-sur-l'Adour,Aire-sur-l'Adour,40,RL,-23-----,1901,,4342N 00016W,
,FR,AYS,Aire-sur-la-Lys,Aire-sur-la-Lys,62,AA,----5---,1901,,5038N 00224E,
,FR,AIT,Airvault,Airvault,79,RL,--3-----,0207,,4649N 00007W,
,FR,AWS,Aiserey,Aiserey,21,RL,1-3-----,1401,,4710N 00510E,
,FR,AIC,Aisy-sur-Armançon,Aisy-sur-Armancon,89,RL,--3-----,0501,,4739N 00413E,
,FR,ITO,Aiton,Aiton,73,RL,--3-----,0501,,4534N 00615E,
,FR,AXD,Aix,Aix,59,RL,--3-----,0501,,5029N 00317E,
,FR,XAQ,Aix,Aix,19,RL,--3-----,0501,,4537N 00223E,
,FR,AXO,Aix-en-Othe,Aix-en-Othe,10,RL,--3-----,1901,,4813N 00344E,
,FR,QXB,Aix-en-Provence,Aix-en-Provence,13,AF,-2-4----,0212,,4332N 00526E,
,FR,AXB,Aix-les-Bains,Aix-les-Bains,73,RL,-23-----,1901,,4541N 00555E,
,FR,ZSV,Aixe-sur-Vienne,Aixe-sur-Vienne,87,RL,-----6--,1901,,4548N 00108E,
,FR,AIZ,Aizenay,Aizenay,85,RL,--3-----,0701,,4644N 00137W,
,FR,ZY6,Aizy,Aizy,02,RL,--3-----,1607,,4926N 00331E,
,FR,AJA,Ajaccio,Ajaccio,2A,AF,1--45---,1901,,4156N 00844E,
,FR,AJN,Ajain,Ajain,23,RL,--3-----,0601,,4612N 00200E,
,FR,ZSA,Alaigne,Alaigne,11,RL,-----6--,1901,,4307N 00206E,
,FR,ABM,Alba-la-Romaine,Alba-la-Romaine,07,RL,--3-----,0507,,4433N 00437E,
,FR,ABN,Alban,Alban,81,RL,--3-----,1901,,4353N 00228E,
,FR,AFB,Albas,Albas,11,RL,--3-----,1901,,4300N 00244E,
,FR,AQA,Albas,Albas,46,RL,--3-----,0901,,4428N 00114E,
,FR,ABF,Albefeuille-Lagarde,Albefeuille-Lagarde,82,RL,--3-----,0701,,4403N 00117E,
,FR,ANS,Albens,Albens,73,RL,--3-----,0201,,4547N 00556E,
,FR,ALR,Albert,Albert,80,RL,-23-----,1901,,5000N 00239E,
,FR,ATV,Albertville,Albertville,73,AF,-23-----,1901,,,
,FR,ATF,Albestroff,Albestroff,57,RL,--3-----,0501,,4856N 00651E,
,FR,BBI,Albi,Albi,81,RL,-----6--,1901,,4356N 00209E,
,FR,XAC,Albiac,Albiac,31,RL,--3-----,1607,,4333N 00147E,
,FR,ALB,Albias,Albias,82,RL,--3-----,1901,,4405N 00127E,
,FR,YSE,Albigny-sur-Saône,Albigny-sur-Saone,69,RL,--3-----,0701,,4551N 00449E,
,FR,ZBF,Albine,Albine,81,RL,-----6--,0901,,4327N 00232E,
,FR,ABQ,Albon,Albon,26,RL,--3-----,0407,,4514N 00452E,
,FR,ASC,Alby-sur-Chéran,Alby-sur-Cheran,74,RL,--3-----,0212,,4549N 00601E,
,FR,ZSC,Albé,Albe,67,RL,-----6--,1901,,4821N 00719E,
,FR,L64,Aldudes,Aldudes,64,RL,--3-----,1601,,4306N 00126W,
,FR,ALE,Alençon,Alencon,61,AF,-23-----,1901,,4826N 00005E,
,FR,ATB,Alet-les-Bains,Alet-les-Bains,11,RL,--3-----,1901,,4300N 00216E,
,FR,AX3,Alex,Alex,74,RL,--3-----,1301,,4553N 00614E,
,FR,ALF,Alfortville,Alfortville,94,RL,--3-----,0701,,4847N 00225E,
,FR,AGJ,Algajola,Algajola,2B,RL,--3-----,0507,,4237N 00852E,
,FR,AGH,Algolsheim,Algolsheim,68,RL,--3-----,0701,,4800N 00733E,
,FR,WSW,Algrange,Algrange,57,RL,--3-----,1901,,4921N 00603E,
,FR,AID,Alignan-du-Vent,Alignan-du-Vent,34,RL,--3-----,0701,,4328N 00321E,
,FR,ASZ,Alissas,Alissas,07,RL,--3-----,1901,,4443N 00437E,
,FR,AIX,Alixan,Alixan,26,RL,--3-----,0501,,4458N 00502E,
,FR,AAY,Alizay,Alizay,27,RL,--3-----,1901,,4919N 00111E,
,FR,AZZ,Alièze,Alieze,39,RL,--3--6--,0901,,4635N 00535E,
,FR,ALQ,Allain,Allain,54,RL,--3-----,0407,,4833N 00555E,
,FR,AAQ,Allaincourt,Allaincourt,02,RL,--3-----,1407,,4945N 00322E,
,FR,ALL,Allaines-Mervilliers,Allaines-Mervilliers,28,RL,--3-----,1901,,4812N 00149E,
,FR,AZU,Allaire,Allaire,56,RL,--3-----,0607,,4738N 00210W,
,FR,TKU,Allamps,Allamps,54,RL,1----6--,1901,,4833N 00549E,
,FR,WLN,Allan,Allan,26,RL,-23-----,1601,,4429N 00447E,
,FR,TL5,Allanche,Allanche,15,RL,--3-----,1601,,4514N 00256E,
,FR,AAS,Allassac,Allassac,19,RL,--3-----,0501,,4515N 00129E,
,FR,AB5,Allauch,Allauch,13,RL,--3-----,1407,,4320N 00529E,
,FR,DP7,Allemans-du-Dropt,Allemans-du-Dropt,47,RL,--3-----,1401,,4438N 00017E,
,FR,AQC,Allenc,Allenc,48,RL,--3-----,0507,,4432N 00340E,
,FR,A55,Allenjoie,Allenjoie,25,RL,--3-----,1607,,4732N 00654E,
,FR,AEM,Allennes-les-Marais,Allennes-les-Marais,59,RL,-23-----,0501,,5032N 00257E,
,FR,ANW,Allenwiller,Allenwiller,67,RL,--3-----,1607,,4840N 00723E,
,FR,AED,Allevard,Allevard,38,RL,--3-----,0507,,4524N 00604E,
,FR,ALX,Allex,Allex,26,RL,--3-----,1901,,4446N 00455E,
,FR,A5S,Alligny-en-Morvan,Alligny-en-Morvan,58,RL,--3-----,1407,,4712N 00410E,
,FR,A2S,Allinges,Allinges,74,RL,-----6--,1201,,4620N 00628E,
,FR,AKO,Allonne,Allonne,60,RL,--3-----,0701,,4924N 00206E,
,FR,2AS,Allonnes,Allonnes,28,RL,--3-----,1601,,4820N 00140E,
,FR,ALO,Allonnes,Allonnes,72,RL,--3-----,0201,,4757N 00008E,
,FR,EZS,Allonville,Allonville,80,RL,--3-----,1601,,4956N 00221E,
,FR,AOZ,Allonzier-la-Caille,Allonzier-la-Caille,74,RL,--3-----,1901,,4600N 00607E,
,FR,AOU,Allouagne,Allouagne,62,RL,--3-----,0507,,5032N 00230E,
,FR,MF7,Allouville-Bellefosse,Allouville-Bellefosse,76,RL,--3-----,1401,,4936N 00041E,
,FR,YLA,Ally,Ally,43,RL,--3-----,0501,,4510N 00319E,
¦,FR,AAB,Allègre,Allegre,43,RL,--3-----,1907,,4512N 00343E,@Sta@Sub@Coo
,FR,AR8,Allériot,Alleriot,71,RL,--3-----,1301,,4649N 00457E,
,FR,ALJ,Almont-les-Junies,Almont-les-Junies,12,RL,--3-----,0407,,4435N 00217E,
,FR,ALC,Aloxe-Corton,Aloxe-Corton,21,RL,--3-----,0212,,4704N 00452E,
,FR,ADF,Alteckendorf,Alteckendorf,67,RL,--3-----,0407,,4847N 00736E,
,FR,ALP,Althen-des-Paluds,Althen-des-Paluds,84,RL,--3-----,0212,,4400N 00457E,
,FR,ALA,Altillac,Altillac,19,RL,--3-----,1901,,4458N 00151E,
,FR,AKH,Altkirch,Altkirch,68,RL,--3-----,0207,,4737N 00712E,
,FR,XRX,Altorf,Altorf,67,RL,--3-----,1707,,4831N 00731E,
,FR,ATW,Altwiller,Altwiller,67,RL,--3-----,1901,,4856N 00658E,
,FR,ZZL,Aluze,Aluze,71,RL,-----6--,1901,,4651N 00441E,
,FR,AVG,Alvignac,Alvignac,46,RL,--3-----,0501,,4450N 00142E,
,FR,AZG,Alzing,Alzing,57,RL,--3-----,0507,,4917N 00633E,
,FR,RA5,Alzon,Alzon,30,RL,--3-----,1401,,4358N 00326E,
,FR,4AA,Alzonne,Alzonne,11,RL,--3-----,1407,,4316N 00211E,
,FR,ALS,Alès,Ales,30,AF,-2------,1901,,4408N 00405E,
,FR,EYA,Alénya,Alenya,66,RL,--3-----,0507,,4238N 00259E,
,FR,AEI,Aléria,Aleria,2B,RL,--3-----,0507,,4206N 00931E,
,FR,AAG,Amagne,Amagne,08,RL,--3-----,0501,,4931N 00430E,
,FR,7AM,Amance,Amance,70,RL,--3-----,1801,,4748N 00604E,
,FR,M6N,Amance,Amance,54,RL,--3-----,1701,,4846N 00617E,
,FR,YMC,Amancy,Amancy,74,RL,-23--6--,0607,,4604N 00620E,
,FR,AEU,Amayé-sur-Orne,Amaye-sur-Orne,14,RL,-23--6--,1901,,4905N 00026W,
,FR,ALG,Ambarès-et-Lagrave,Ambares-et-Lagrave,33,RL,-23-----,0407,,4455N 00029W,
,FR,VBZ,Ambazac,Ambazac,87,RL,-----6--,1901,,4557N 00124E,
,FR,AM7,Ambernac,Ambernac,16,RL,--3-----,1607,,4559N 00032E,
,FR,AMR,Ambert,Ambert,63,RL,--3-----,1901,,4533N 00344E,
,FR,FRL,Ambierle,Ambierle,42,RL,-----6--,1901,,4606N 00354E,
,FR,AMO,Ambillou,Ambillou,37,RL,--3-----,1901,,4727N 00027E,
,FR,AXT,Ambillou-Château,Ambillou-Chateau,49,RL,-----6--,1901,,4716N 00021W,
,FR,AMY,Ambilly,Ambilly,74,RL,--3-----,1901,,4612N 00613E,
,FR,AAV,Amblainville,Amblainville,60,RL,--3--6--,0601,,4912N 00207E,
,FR,ABU,Ambleteuse,Ambleteuse,62,RL,--3-----,1301,,5048N 00136E,
,FR,AVV,Ambleville,Ambleville,16,RL,-----6--,1901,,4533N 00013W,
,FR,AXM,Ambly,Ambly,71,RQ,1-3-----,0901,,4641N 00340E,
,FR,AFY,Ambly-Fleury,Ambly-Fleury,08,RL,--3-----,1407,,4929N 00429E,
,FR,YMS,Ambly-sur-Meuse,Ambly-sur-Meuse,55,RL,1-3-----,1107,,4901N 00527E,
¦,FR,ABO,Amboise,Amboise,37,RL,--3-----,1907,XAM,,
